09/08/2016,Jantar,Saladas Diversas Strogonoff de Carne Opção Vegetariana: Strogonoff de PVT Batata Palha Sobremesa: Delicaxi Mamão Minipão Suco
10/08/2016,Almoço,Saladas Diversas Carne de Panela Opção Vegetariana: Ovo Cozido Abobrinha Refogada Sobremesa: Gelatina de Framboesa Banana
10/08/2016,Jantar,Saladas Diversas Fricassê de Frango Opção Vegetariana: Fricassê de PVT Acelga Refogada Sobremesa: Pudim de Chocolate Laranja Minipão Suco Minipão Suco
11/08/2016,Almoço,Saladas Diversas Almôndega ao Sugo Opção Vegetariana: Almôndega de PVT Opção Vegetariana: PVT Com Abobrinha Macarrão alho e óleo Sobremesa: Pudim de Caramelo Maça Minipão Suco
11/08/2016,Jantar,Saladas Diversas Carne em Cubos e Batata Chuchu Refogado Sobremesa: Pudim de Baunilha Melancia Minipão Suco
12/08/2016,Almoço,Saladas Diversas Pernil Acebolado Opção Vegetariana: PVT com Milho e Ervilha Farofa Rica Sobremesa: Flan de Papaya Melancia
12/08/2016,Jantar,Saladas Diversas Iscas de Carne ao Molho Madeira Opção Vegetariana: PVT com Escarola Purê de Batata Sobremesa: Gelatina de Cereja Mamão Minipão Suco Minipão Suco
16/08/2016,Almoço,Saladas Diversas Strogonoff de Frango Opção Vegetariana: Strogonoff de PVT Batata Palha Sobremesa: Flan de Chocolate Mamão Minipão Suco
16/08/2016,Jantar,Saladas Diversas Iscas de Carne ao Molho Argentino Opção Vegetariana: PVT com Pimentão Mandioca Sauté Sobremesa: Arroz doce Melão Minipão Suco
17/08/2016,Almoço,Copa-Lombo Acebolado Opção Vegetariana: PVT Com Brócolis Cenoura Refogada Sobremesa: Paçoca Melancia Minipão Suco
17/08/2016,Jantar,Sobrecoxa Assada Opção Vegetariana: Jardineira de PVT Creme de Espinafre Sobremesa: Doce de Leite Cremoso Banana Minipão Suco
18/08/2016,Almoço,Saladas Diversas Bife ao Molho Barbecue Opção Vegetariana: PVT com Repolho Creme de Ervilha Sobremesa: Doce de Banana Maça Minipão Suco
18/08/2016,Jantar,Saladas Diversas Carne de Panela Opção Vegetariana: PVT Rico Farofa Rica Sobremesa: Gelatina de Limão Mexirica Minipão Suco
19/08/2016,Almoço,Carne Moída ao Molho Cubos de Frango Acebolado Opção Vegetariana: PVT com Cogumelo Polenta Mole Sobremesa: Doce de Leite Cremoso Laranja
19/08/2016,Jantar,Opção Vegetariana: PVT com Azeitona Repolho Refogado Sobremesa: Pudim de Coco Mamão Minipão Suco Minipão Suco
20/08/2016,Almoço,Saladas Diversas Bife Grelhado Opção Vegetariana: PVT Alemão Berinjela Refogada Sobremesa: Arroz Doce Banana Minipão Suco
22/08/2016,Jantar,Saladas Diversas Bife ao Molho Especial Opção Vegetariana: PVT com Azeitona Repolho Bicolor Refogado Sobremesa: Canjica Laranja Minipão Suco
23/08/2016,Almoço,Bisteca Acebolada Opção Vegetariana: PVT Rico Farofa de Cenoura Sobremesa: Torrone Mamão Minipão Suco
23/08/2016,Jantar,Cubos de Carne com tomate Opção Vegetariana: PVT com Tomate Chuchu Sauté Sobremesa: Flan de Chocolate Melancia Minipão Suco
24/08/2016,Almoço,Saladas Diversas Strogonoff de Carne Opção Vegetariana: Strogonoff de PVT Batata Palha Sobremesa: Flan de Papaya Maça Minipão Suco
24/08/2016,Jantar,Saladas Diversas Iscas de Frango com Mostarda Opção Vegetariana: PVT Alemão Berinjela Refogada Sobremesa: Doce de Prestigio Banana Minipão Suco
25/08/2016,Almoço,Saladas Diversas Jardineira de Carne Moída Opção Vegetariana: PVT com Couve Opção Vegetariana: PVT com Brócolis Flor Polenta Sobremesa: Gelatina de Cereja Mexirica
25/08/2016,Jantar,Saladas Diversas Iscas de Carne Acebolada Abóbora refogada Sobremesa: Pudim de Morango Mamão Minipão Suco Minipão Suco
26/08/2016,Almoço,Saladas Diversas Peixe com leite de coco Opção Vegetariana: PVT Rico Acelga Refogada Sobremesa: Pudim de Coco Banana Minipão Suco
26/08/2016,Jantar,Saladas Diversas Kibe de Forno Opção Vegetariana: PVT com Abobrinha e Batata Creme de Milho Sobremesa: Gelatina de Morango Mexirica Minipão Suco
29/08/2016,Almoço,Saladas Diversas Hambúrguer ao Molho Barbecue Macarrão Alho e óleo Sobremesa: Bananada Ponkan Minipão Suco
29/08/2016,Jantar,Saladas Diversas Fricassê de Frango Opção Vegetariana: Hambúrguer de PVT Opção Vegetariana: Fricassê de PVT Farofa Rica Sobremesa: Flan de Papaya Banana Minipão Suco
30/08/2016,Almoço,Saladas Diversas Bife à Espanhola Opção Vegetariana: PVT Caipira Batata Palha Sobremesa: Flan de Chocolate Maçã Minipão Suco
30/08/2016,Jantar,Saladas Diversas Torta Madalena Opção Vegetariana: Torta Madalena de PVT Escarola refogada Sobremesa: Pudim de Coco Melão Minipão Suco
